nid,modTime,queued,provisioned,BatchId,BatchPosition,BatchSize
180400940000000045637544,Aug  3 2015 12:31PM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,163,1369
180400940000000045624605,Sep 17 2013 11:55AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,162,1369
180400940000000045644761,Sep 17 2013 11:55AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,164,1369
180400940000000045690144,Sep 17 2013 11:55AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,167,1369
180400940000000045694611,Sep 17 2013 11:55AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,171,1369
180400940000000045681664,Jul  2 2014 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,166,1369
180400940000000045691976,Sep 17 2013 11:55AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,169,1369
180400940000000045690737,Sep 17 2013 11:55AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,168,1369
180400940000000045693642,Sep 17 2013 11:55AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,170,1369
180400940000000045645632,Sep 17 2013 11:55AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,165,1369
180400940000000045697853,Sep 17 2013 11:55AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,172,1369
180400940000000045714279,Sep 17 2013 11:55AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,175,1369
180400940000000045698701,Jul  2 2014 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,173,1369
180400940000000045764880,Jun 17 2014 11:03PM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,188,1369
180400940000000045708394,Jul  2 2014 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,174,1369
180400940000000045760267,Sep 17 2013 11:55AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,187,1369
180400940000000045714829,Sep 17 2013 11:55AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,176,1369
180400940000000045720968,Sep 17 2013 11:55AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,177,1369
180400940000000045727463,Oct  1 2014 11:18AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,179,1369
180400940000000045723893,Jul  2 2014 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,178,1369
180400940000000045736902,Sep 17 2013 11:55AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,182,1369
180400940000000045749808,Sep 17 2013 11:55AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,184,1369
180400940000000045735237,Sep 17 2013 11:55AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,180,1369
180400940000000045735785,Sep 17 2013 11:55AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,181,1369
180400940000000045744996,Sep 17 2013 11:55AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,183,1369
180400940000000045751729,Sep 17 2013 11:55AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,186,1369
180400940000000045769563,Sep 17 2013 11:55AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,189,1369
180400940000000045750389,Sep 17 2013 11:55AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,185,1369
180400940000000045782482,Sep 17 2013 11:55AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,194,1369
180400940000000045801279,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,198,1369
180400940000000045792372,Oct  1 2014 11:19AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,196,1369
180400940000000045774495,Sep 17 2013 11:55AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,193,1369
180400940000000045771387,Sep 17 2013 11:55AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,190,1369
180400940000000045772396,Sep 17 2013 11:55AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,192,1369
180400940000000045819811,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,203,1369
180400940000000045814309,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,201,1369
180400940000000045785539,Sep 17 2013 11:55AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,195,1369
180400940000000045840469,Feb  2 2018  3:43AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,207,1369
180400940000000045839554,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,206,1369
180400940000000045833569,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,204,1369
180400940000000045772126,Sep 17 2013 11:55AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,191,1369
180400940000000045818188,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,202,1369
180400940000000045799289,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,197,1369
180400940000000045810859,Aug  3 2015 12:32PM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,200,1369
180400940000000045836125,Aug  3 2015 12:32PM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,205,1369
180400940000000045802594,Apr 22 2015  9:39PM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,199,1369
180400940000000045842296,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,208,1369
180400940000000045869898,Feb 22 2014 10:42PM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,212,1369
180400940000000045854288,Aug 10 2015 10:35PM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,209,1369
180400940000000045876413,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,214,1369
180400940000000045882665,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,215,1369
180400940000000045869991,Jul  2 2014 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,213,1369
180400940000000045854408,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,210,1369
180400940000000045865996,Jul  7 2015  8:26AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,211,1369
180400940000000045883150,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,216,1369
180400940000000045883440,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,217,1369
180400940000000045887559,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,220,1369
180400940000000045883647,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,218,1369
180400940000000045888329,Jul  2 2014 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,221,1369
180400940000000045900607,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,225,1369
180400940000000045897346,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,224,1369
180400940000000045883928,Oct  1 2014 11:19AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,219,1369
180400940000000045894198,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,222,1369
180400940000000045897205,Oct  1 2014 11:19AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,223,1369
180400940000000045918002,Jul  2 2014 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,229,1369
180400940000000045928263,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,231,1369
180400940000000045920216,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,230,1369
180400940000000045916986,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,228,1369
180400940000000045950619,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,236,1369
180400940000000045944969,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,233,1369
180400940000000045908610,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,227,1369
180400940000000045957762,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,238,1369
180400940000000045964356,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,240,1369
180400940000000045952750,Oct  1 2014 11:19AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,237,1369
180400940000000045936503,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,232,1369
180400940000000045902044,Mar 28 2015  6:07PM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,226,1369
180400940000000045945866,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,234,1369
180400940000000045946185,Mar 31 2014 12:13PM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,235,1369
180400940000000045973211,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,243,1369
180400940000000045981585,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,246,1369
180400940000000045976894,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,244,1369
180400940000000045967380,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,242,1369
180400940000000045987376,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,248,1369
180400940000000045989954,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,249,1369
180400940000000046013368,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,257,1369
180400940000000046002335,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,253,1369
180400940000000045986484,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,247,1369
180400940000000046010861,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,255,1369
180400940000000045993989,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,250,1369
180400940000000045966928,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,241,1369
180400940000000045995610,Apr 22 2015  9:39PM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,251,1369
180400940000000046015021,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,259,1369
180400940000000045996034,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,252,1369
180400940000000046025784,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,260,1369
180400940000000046007412,Mar 31 2014 12:13PM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,254,1369
180400940000000045977664,Sep 17 2013 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,245,1369
180400940000000046013155,Jul  2 2014 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,256,1369
180400940000000046014610,Aug  3 2015 12:29PM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,258,1369
180400940000000046026232,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,261,1369
180400940000000045959957,Oct 11 2014  6:02PM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,239,1369
180400940000000046032112,Oct  1 2014 11:19AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,262,1369
180400940000000046039759,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,264,1369
180400940000000046063461,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,271,1369
180400940000000046065019,Jul  2 2014 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,272,1369
180400940000000046054858,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,270,1369
180400940000000046033434,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,263,1369
180400940000000046044068,Aug  3 2015 12:32PM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,269,1369
180400940000000046043074,Mar 17 2015 11:39PM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,268,1369
180400940000000046040229,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,265,1369
180400940000000046041951,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,266,1369
180400940000000046068109,Apr 22 2015  9:39PM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,273,1369
180400940000000046069428,Nov  6 2014  6:07AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,274,1369
180400940000000046042222,Jan 29 2018  1:33AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,267,1369
180400940000000046069645,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,275,1369
180400940000000046069756,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,276,1369
180400940000000046077961,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,279,1369
180400940000000046075058,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,278,1369
180400940000000046074481,Aug  3 2015 12:32PM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,277,1369
180400940000000046079262,Oct 11 2017 10:41PM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,281,1369
180400940000000046083663,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,284,1369
180400940000000046080581,Aug  3 2015 12:32PM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,283,1369
180400940000000046078005,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,280,1369
180400940000000046079681,Jul  2 2014 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,282,1369
180400940000000046085615,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,285,1369
180400940000000046101324,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,289,1369
180400940000000046090910,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,288,1369
180400940000000046101508,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,290,1369
180400940000000046089057,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,287,1369
180400940000000046085976,Jun 13 2016  3:55AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,286,1369
180400940000000046101824,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,292,1369
180400940000000046101766,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,291,1369
180400940000000046107914,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,293,1369
180400940000000046113250,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,295,1369
180400940000000046109126,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,294,1369
180400940000000046113257,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,296,1369
180400940000000046115020,Mar 31 2014 12:14PM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,297,1369
180400940000000046116105,Jul  2 2014 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,298,1369
180400940000000046128744,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,300,1369
180400940000000046130491,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,302,1369
180400940000000046129071,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,301,1369
180400940000000046117322,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,299,1369
180400940000000046134524,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,304,1369
180400940000000046132829,Jul  2 2014 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,303,1369
180400940000000046138030,Jun  4 2016  6:00PM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,305,1369
180400940000000046143600,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,306,1369
180400940000000046149303,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,308,1369
180400940000000046145671,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,307,1369
180400940000000046153027,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,309,1369
180400940000000046159772,Apr 22 2015  9:39PM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,310,1369
180400940000000046166954,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,312,1369
180400940000000046165110,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,311,1369
180400940000000046195104,Apr 22 2015  9:39PM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,316,1369
180400940000000046168898,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,313,1369
180400940000000046173190,Jul  2 2014 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,314,1369
180400940000000046206939,Sep 17 2013 11:57AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,320,1369
180400940000000046227689,Jul  2 2014 11:56AM,Mar 25 2021  3:10PM,Mar 25 2021  3:13PM,FA45A455-9FE3-4661-896F-7C5FF6EDEBB0,326,1369
